Entity,Code,Day,Monthly sea surface temperature anomaly
Southern Hemisphere,,15/03/1985,0.17954
Southern Hemisphere,,15/04/1985,0.1307
Southern Hemisphere,,15/05/1985,0.15483
Southern Hemisphere,,15/06/1985,0.03835
Southern Hemisphere,,15/07/1985,0.16542
Southern Hemisphere,,15/08/1985,0.1263
Southern Hemisphere,,15/09/1985,0.10134
Southern Hemisphere,,15/10/1985,0.14934
Southern Hemisphere,,15/11/1985,0.02262
Southern Hemisphere,,15/12/1985,0.12779
Southern Hemisphere,,15/01/1986,0.07131
Southern Hemisphere,,15/02/1986,0.16666
Southern Hemisphere,,15/03/1986,0.11417
Southern Hemisphere,,15/04/1986,0.06946
Southern Hemisphere,,15/05/1986,0.04733
Southern Hemisphere,,15/06/1986,0.09321
Southern Hemisphere,,15/07/1986,0.11948
Southern Hemisphere,,15/08/1986,0.08033
Southern Hemisphere,,15/09/1986,0.16552
Southern Hemisphere,,15/10/1986,0.24677
Southern Hemisphere,,15/11/1986,0.1687
Southern Hemisphere,,15/12/1986,0.09505
Southern Hemisphere,,15/01/1987,0.20903
Southern Hemisphere,,15/02/1987,0.23746
Southern Hemisphere,,15/03/1987,0.26661
Southern Hemisphere,,15/04/1987,0.24416
Southern Hemisphere,,15/05/1987,0.229
Southern Hemisphere,,15/06/1987,0.2166
Southern Hemisphere,,15/07/1987,0.34701
Southern Hemisphere,,15/08/1987,0.33801
Southern Hemisphere,,15/09/1987,0.34742
Southern Hemisphere,,15/10/1987,0.27651
Southern Hemisphere,,15/11/1987,0.33433
Southern Hemisphere,,15/12/1987,0.2748
Southern Hemisphere,,15/01/1988,0.34517
Southern Hemisphere,,15/02/1988,0.36079
Southern Hemisphere,,15/03/1988,0.30726
Southern Hemisphere,,15/04/1988,0.26267
Southern Hemisphere,,15/05/1988,0.29442
Southern Hemisphere,,15/06/1988,0.22763
Southern Hemisphere,,15/07/1988,0.14734
Southern Hemisphere,,15/08/1988,0.19685
Southern Hemisphere,,15/09/1988,0.22625
Southern Hemisphere,,15/10/1988,0.15543
Southern Hemisphere,,15/11/1988,0.13195
Southern Hemisphere,,15/12/1988,0.05217
Southern Hemisphere,,15/01/1989,0.15201
Southern Hemisphere,,15/02/1989,0.14296
Southern Hemisphere,,15/03/1989,0.1691
Southern Hemisphere,,15/04/1989,0.12358
Southern Hemisphere,,15/05/1989,0.10043
Southern Hemisphere,,15/06/1989,0.09738
Southern Hemisphere,,15/07/1989,0.18971
Southern Hemisphere,,15/08/1989,0.26025
Southern Hemisphere,,15/09/1989,0.20178
Southern Hemisphere,,15/10/1989,0.16281
Southern Hemisphere,,15/11/1989,0.1919
Southern Hemisphere,,15/12/1989,0.20944
Southern Hemisphere,,15/01/1990,0.20767
Southern Hemisphere,,15/02/1990,0.30447
Southern Hemisphere,,15/03/1990,0.27108
Southern Hemisphere,,15/04/1990,0.33817
Southern Hemisphere,,15/05/1990,0.27496
Southern Hemisphere,,15/06/1990,0.27163
Southern Hemisphere,,15/07/1990,0.25862
Southern Hemisphere,,15/08/1990,0.221
Southern Hemisphere,,15/09/1990,0.16033
Southern Hemisphere,,15/10/1990,0.26348
Southern Hemisphere,,15/11/1990,0.16191
Southern Hemisphere,,15/12/1990,0.19938
Southern Hemisphere,,15/01/1991,0.20468
Southern Hemisphere,,15/02/1991,0.20968
Southern Hemisphere,,15/03/1991,0.27604
Southern Hemisphere,,15/04/1991,0.32928
Southern Hemisphere,,15/05/1991,0.40655
Southern Hemisphere,,15/06/1991,0.19142
Southern Hemisphere,,15/07/1991,0.3176
Southern Hemisphere,,15/08/1991,0.31501
Southern Hemisphere,,15/09/1991,0.24645
Southern Hemisphere,,15/10/1991,0.20225
Southern Hemisphere,,15/11/1991,0.17119
Southern Hemisphere,,15/12/1991,0.20372
Southern Hemisphere,,15/01/1992,0.25657
Southern Hemisphere,,15/02/1992,0.24562
Southern Hemisphere,,15/03/1992,0.25232
Southern Hemisphere,,15/04/1992,0.25976
Southern Hemisphere,,15/05/1992,0.25866
Southern Hemisphere,,15/06/1992,0.22281
Southern Hemisphere,,15/07/1992,0.17001
Southern Hemisphere,,15/08/1992,0.18097
Southern Hemisphere,,15/09/1992,0.14227
Southern Hemisphere,,15/10/1992,0.06149
Southern Hemisphere,,15/11/1992,0.0901
Southern Hemisphere,,15/12/1992,0.08391
Southern Hemisphere,,15/01/1993,0.28004
Southern Hemisphere,,15/02/1993,0.19607
Southern Hemisphere,,15/03/1993,0.27968
Southern Hemisphere,,15/04/1993,0.15798
Southern Hemisphere,,15/05/1993,0.26145
Southern Hemisphere,,15/06/1993,0.27911
Southern Hemisphere,,15/07/1993,0.18053
Southern Hemisphere,,15/08/1993,0.22863
Southern Hemisphere,,15/09/1993,0.30038
Southern Hemisphere,,15/10/1993,0.21218
Southern Hemisphere,,15/11/1993,0.29564
Southern Hemisphere,,15/12/1993,0.13431
Southern Hemisphere,,15/01/1994,0.18372
Southern Hemisphere,,15/02/1994,0.12431
Southern Hemisphere,,15/03/1994,0.27115
Southern Hemisphere,,15/04/1994,0.13578
Southern Hemisphere,,15/05/1994,0.26662
Southern Hemisphere,,15/06/1994,0.17832
Southern Hemisphere,,15/07/1994,0.17887
Southern Hemisphere,,15/08/1994,0.1644
Southern Hemisphere,,15/09/1994,0.07494
Southern Hemisphere,,15/10/1994,0.16655
Southern Hemisphere,,15/11/1994,0.23557
Southern Hemisphere,,15/12/1994,0.21119
Southern Hemisphere,,15/01/1995,0.26921
Southern Hemisphere,,15/02/1995,0.33426
Southern Hemisphere,,15/03/1995,0.32168
Southern Hemisphere,,15/04/1995,0.20451
Southern Hemisphere,,15/05/1995,0.26098
Southern Hemisphere,,15/06/1995,0.20765
Southern Hemisphere,,15/07/1995,0.3309
Southern Hemisphere,,15/08/1995,0.21556
Southern Hemisphere,,15/09/1995,0.13788
Southern Hemisphere,,15/10/1995,0.16298
Southern Hemisphere,,15/11/1995,0.21303
Southern Hemisphere,,15/12/1995,0.05971
Southern Hemisphere,,15/01/1996,0.17225
Southern Hemisphere,,15/02/1996,0.34274
Southern Hemisphere,,15/03/1996,0.35695
Southern Hemisphere,,15/04/1996,0.30845
Southern Hemisphere,,15/05/1996,0.25569
Southern Hemisphere,,15/06/1996,0.15051
Southern Hemisphere,,15/07/1996,0.22174
Southern Hemisphere,,15/08/1996,0.15995
Southern Hemisphere,,15/09/1996,0.15332
Southern Hemisphere,,15/10/1996,0.17735
Southern Hemisphere,,15/11/1996,0.2023
Southern Hemisphere,,15/12/1996,0.25247
Southern Hemisphere,,15/01/1997,0.16338
Southern Hemisphere,,15/02/1997,0.19603
Southern Hemisphere,,15/03/1997,0.2997
Southern Hemisphere,,15/04/1997,0.2082
Southern Hemisphere,,15/05/1997,0.26798
Southern Hemisphere,,15/06/1997,0.35468
Southern Hemisphere,,15/07/1997,0.39633
Southern Hemisphere,,15/08/1997,0.40859
Southern Hemisphere,,15/09/1997,0.50357
Southern Hemisphere,,15/10/1997,0.53769
Southern Hemisphere,,15/11/1997,0.58245
Southern Hemisphere,,15/12/1997,0.61911
Southern Hemisphere,,15/01/1998,0.50736
Southern Hemisphere,,15/02/1998,0.57719
Southern Hemisphere,,15/03/1998,0.62085
Southern Hemisphere,,15/04/1998,0.61445
Southern Hemisphere,,15/05/1998,0.60493
Southern Hemisphere,,15/06/1998,0.5465
Southern Hemisphere,,15/07/1998,0.56157
Southern Hemisphere,,15/08/1998,0.45987
Southern Hemisphere,,15/09/1998,0.2795
Southern Hemisphere,,15/10/1998,0.29207
Southern Hemisphere,,15/11/1998,0.35098
Southern Hemisphere,,15/12/1998,0.33372
Southern Hemisphere,,15/01/1999,0.19878
Southern Hemisphere,,15/02/1999,0.30165
Southern Hemisphere,,15/03/1999,0.38329
Southern Hemisphere,,15/04/1999,0.35563
Southern Hemisphere,,15/05/1999,0.24798
Southern Hemisphere,,15/06/1999,0.25343
Southern Hemisphere,,15/07/1999,0.27635
Southern Hemisphere,,15/08/1999,0.16082
Southern Hemisphere,,15/09/1999,0.2289
Southern Hemisphere,,15/10/1999,0.12286
Southern Hemisphere,,15/11/1999,0.22364
Southern Hemisphere,,15/12/1999,0.2026
Southern Hemisphere,,15/01/2000,0.2414
Southern Hemisphere,,15/02/2000,0.26171
Southern Hemisphere,,15/03/2000,0.23735
Southern Hemisphere,,15/04/2000,0.29905
Southern Hemisphere,,15/05/2000,0.13046
Southern Hemisphere,,15/06/2000,0.21154
Southern Hemisphere,,15/07/2000,0.18642
Southern Hemisphere,,15/08/2000,0.22122
Southern Hemisphere,,15/09/2000,0.25229
Southern Hemisphere,,15/10/2000,0.24756
Southern Hemisphere,,15/11/2000,0.29823
Southern Hemisphere,,15/12/2000,0.18473
Southern Hemisphere,,15/01/2001,0.27916
Southern Hemisphere,,15/02/2001,0.35794
Southern Hemisphere,,15/03/2001,0.46392
Southern Hemisphere,,15/04/2001,0.41508
Southern Hemisphere,,15/05/2001,0.28006
Southern Hemisphere,,15/06/2001,0.41352
Southern Hemisphere,,15/07/2001,0.35591
Southern Hemisphere,,15/08/2001,0.35064
Southern Hemisphere,,15/09/2001,0.35238
Southern Hemisphere,,15/10/2001,0.30411
Southern Hemisphere,,15/11/2001,0.3864
Southern Hemisphere,,15/12/2001,0.28378
Southern Hemisphere,,15/01/2002,0.4635
Southern Hemisphere,,15/02/2002,0.4091
Southern Hemisphere,,15/03/2002,0.5835
Southern Hemisphere,,15/04/2002,0.41752
Southern Hemisphere,,15/05/2002,0.42983
Southern Hemisphere,,15/06/2002,0.41355
Southern Hemisphere,,15/07/2002,0.3685
Southern Hemisphere,,15/08/2002,0.42414
Southern Hemisphere,,15/09/2002,0.31419
Southern Hemisphere,,15/10/2002,0.37521
Southern Hemisphere,,15/11/2002,0.29478
Southern Hemisphere,,15/12/2002,0.41515
Southern Hemisphere,,15/01/2003,0.41161
Southern Hemisphere,,15/02/2003,0.48213
Southern Hemisphere,,15/03/2003,0.46384
Southern Hemisphere,,15/04/2003,0.40393
Southern Hemisphere,,15/05/2003,0.34877
Southern Hemisphere,,15/06/2003,0.34215
Southern Hemisphere,,15/07/2003,0.40201
Southern Hemisphere,,15/08/2003,0.38034
Southern Hemisphere,,15/09/2003,0.34514
Southern Hemisphere,,15/10/2003,0.3972
Southern Hemisphere,,15/11/2003,0.35132
Southern Hemisphere,,15/12/2003,0.2901
Southern Hemisphere,,15/01/2004,0.35105
Southern Hemisphere,,15/02/2004,0.42898
Southern Hemisphere,,15/03/2004,0.34825
Southern Hemisphere,,15/04/2004,0.38099
Southern Hemisphere,,15/05/2004,0.3351
Southern Hemisphere,,15/06/2004,0.21084
Southern Hemisphere,,15/07/2004,0.27589
Southern Hemisphere,,15/08/2004,0.32676
Southern Hemisphere,,15/09/2004,0.34171
Southern Hemisphere,,15/10/2004,0.33031
Southern Hemisphere,,15/11/2004,0.32974
Southern Hemisphere,,15/12/2004,0.30454
Southern Hemisphere,,15/01/2005,0.38685
Southern Hemisphere,,15/02/2005,0.34657
Southern Hemisphere,,15/03/2005,0.43347
Southern Hemisphere,,15/04/2005,0.37022
Southern Hemisphere,,15/05/2005,0.32127
Southern Hemisphere,,15/06/2005,0.30096
Southern Hemisphere,,15/07/2005,0.32473
Southern Hemisphere,,15/08/2005,0.38684
Southern Hemisphere,,15/09/2005,0.30123
Southern Hemisphere,,15/10/2005,0.3461
Southern Hemisphere,,15/11/2005,0.30199
Southern Hemisphere,,15/12/2005,0.31485
Southern Hemisphere,,15/01/2006,0.34559
Southern Hemisphere,,15/02/2006,0.43175
Southern Hemisphere,,15/03/2006,0.40113
Southern Hemisphere,,15/04/2006,0.36982
Southern Hemisphere,,15/05/2006,0.38651
Southern Hemisphere,,15/06/2006,0.32979
Southern Hemisphere,,15/07/2006,0.33085
Southern Hemisphere,,15/08/2006,0.34938
Southern Hemisphere,,15/09/2006,0.27525
Southern Hemisphere,,15/10/2006,0.21073
Southern Hemisphere,,15/11/2006,0.27967
Southern Hemisphere,,15/12/2006,0.34026
Southern Hemisphere,,15/01/2007,0.39299
Southern Hemisphere,,15/02/2007,0.38366
Southern Hemisphere,,15/03/2007,0.30401
Southern Hemisphere,,15/04/2007,0.30406
Southern Hemisphere,,15/05/2007,0.29522
Southern Hemisphere,,15/06/2007,0.30775
Southern Hemisphere,,15/07/2007,0.34191
Southern Hemisphere,,15/08/2007,0.22574
Southern Hemisphere,,15/09/2007,0.23914
Southern Hemisphere,,15/10/2007,0.16886
Southern Hemisphere,,15/11/2007,0.15634
Southern Hemisphere,,15/12/2007,0.07129
Southern Hemisphere,,15/01/2008,0.11826
Southern Hemisphere,,15/02/2008,0.12854
Southern Hemisphere,,15/03/2008,0.23712
Southern Hemisphere,,15/04/2008,0.20496
Southern Hemisphere,,15/05/2008,0.26206
Southern Hemisphere,,15/06/2008,0.19383
Southern Hemisphere,,15/07/2008,0.2788
Southern Hemisphere,,15/08/2008,0.34428
Southern Hemisphere,,15/09/2008,0.32303
Southern Hemisphere,,15/10/2008,0.26857
Southern Hemisphere,,15/11/2008,0.23302
Southern Hemisphere,,15/12/2008,0.2973
Southern Hemisphere,,15/01/2009,0.39569
Southern Hemisphere,,15/02/2009,0.33762
Southern Hemisphere,,15/03/2009,0.38309
Southern Hemisphere,,15/04/2009,0.43819
Southern Hemisphere,,15/05/2009,0.47695
Southern Hemisphere,,15/06/2009,0.49395
Southern Hemisphere,,15/07/2009,0.46358
Southern Hemisphere,,15/08/2009,0.48172
Southern Hemisphere,,15/09/2009,0.397
Southern Hemisphere,,15/10/2009,0.42516
Southern Hemisphere,,15/11/2009,0.45839
Southern Hemisphere,,15/12/2009,0.55023
Southern Hemisphere,,15/01/2010,0.51667
Southern Hemisphere,,15/02/2010,0.52798
Southern Hemisphere,,15/03/2010,0.53422
Southern Hemisphere,,15/04/2010,0.55454
Southern Hemisphere,,15/05/2010,0.51
Southern Hemisphere,,15/06/2010,0.4121
Southern Hemisphere,,15/07/2010,0.41409
Southern Hemisphere,,15/08/2010,0.38037
Southern Hemisphere,,15/09/2010,0.32894
Southern Hemisphere,,15/10/2010,0.32429
Southern Hemisphere,,15/11/2010,0.25227
Southern Hemisphere,,15/12/2010,0.30569
Southern Hemisphere,,15/01/2011,0.34961
Southern Hemisphere,,15/02/2011,0.40038
Southern Hemisphere,,15/03/2011,0.4382
Southern Hemisphere,,15/04/2011,0.39403
Southern Hemisphere,,15/05/2011,0.37056
Southern Hemisphere,,15/06/2011,0.37144
Southern Hemisphere,,15/07/2011,0.40803
Southern Hemisphere,,15/08/2011,0.34201
Southern Hemisphere,,15/09/2011,0.2786
Southern Hemisphere,,15/10/2011,0.22319
Southern Hemisphere,,15/11/2011,0.29195
Southern Hemisphere,,15/12/2011,0.22881
Southern Hemisphere,,15/01/2012,0.21534
Southern Hemisphere,,15/02/2012,0.33921
Southern Hemisphere,,15/03/2012,0.36529
Southern Hemisphere,,15/04/2012,0.41794
Southern Hemisphere,,15/05/2012,0.43224
Southern Hemisphere,,15/06/2012,0.38146
Southern Hemisphere,,15/07/2012,0.37234
Southern Hemisphere,,15/08/2012,0.38905
Southern Hemisphere,,15/09/2012,0.39395
Southern Hemisphere,,15/10/2012,0.43605
Southern Hemisphere,,15/11/2012,0.42153
Southern Hemisphere,,15/12/2012,0.33811
Southern Hemisphere,,15/01/2013,0.36722
Southern Hemisphere,,15/02/2013,0.39694
Southern Hemisphere,,15/03/2013,0.39507
Southern Hemisphere,,15/04/2013,0.40463
Southern Hemisphere,,15/05/2013,0.41727
Southern Hemisphere,,15/06/2013,0.27588
Southern Hemisphere,,15/07/2013,0.40708
Southern Hemisphere,,15/08/2013,0.41821
Southern Hemisphere,,15/09/2013,0.3896
Southern Hemisphere,,15/10/2013,0.34314
Southern Hemisphere,,15/11/2013,0.47151
Southern Hemisphere,,15/12/2013,0.37987
Southern Hemisphere,,15/01/2014,0.40452
Southern Hemisphere,,15/02/2014,0.37993
Southern Hemisphere,,15/03/2014,0.44472
Southern Hemisphere,,15/04/2014,0.55304
Southern Hemisphere,,15/05/2014,0.49042
Southern Hemisphere,,15/06/2014,0.4598
Southern Hemisphere,,15/07/2014,0.36449
Southern Hemisphere,,15/08/2014,0.46082
Southern Hemisphere,,15/09/2014,0.44951
Southern Hemisphere,,15/10/2014,0.43166
Southern Hemisphere,,15/11/2014,0.42087
Southern Hemisphere,,15/12/2014,0.44486
Southern Hemisphere,,15/01/2015,0.50363
Southern Hemisphere,,15/02/2015,0.43308
Southern Hemisphere,,15/03/2015,0.50883
Southern Hemisphere,,15/04/2015,0.59808
Southern Hemisphere,,15/05/2015,0.57028
Southern Hemisphere,,15/06/2015,0.49232
Southern Hemisphere,,15/07/2015,0.60516
Southern Hemisphere,,15/08/2015,0.48364
Southern Hemisphere,,15/09/2015,0.58899
Southern Hemisphere,,15/10/2015,0.58345
Southern Hemisphere,,15/11/2015,0.59978
Southern Hemisphere,,15/12/2015,0.66352
Southern Hemisphere,,15/01/2016,0.76594
Southern Hemisphere,,15/02/2016,0.68973
Southern Hemisphere,,15/03/2016,0.84298
Southern Hemisphere,,15/04/2016,0.7356
Southern Hemisphere,,15/05/2016,0.55059
Southern Hemisphere,,15/06/2016,0.53242
Southern Hemisphere,,15/07/2016,0.54397
Southern Hemisphere,,15/08/2016,0.52127
Southern Hemisphere,,15/09/2016,0.4813
Southern Hemisphere,,15/10/2016,0.54702
Southern Hemisphere,,15/11/2016,0.47774
Southern Hemisphere,,15/12/2016,0.46741
Southern Hemisphere,,15/01/2017,0.56587
Southern Hemisphere,,15/02/2017,0.69201
Southern Hemisphere,,15/03/2017,0.69905
Southern Hemisphere,,15/04/2017,0.65922
Southern Hemisphere,,15/05/2017,0.56848
Southern Hemisphere,,15/06/2017,0.48225
Southern Hemisphere,,15/07/2017,0.45198
Southern Hemisphere,,15/08/2017,0.51842
Southern Hemisphere,,15/09/2017,0.41447
Southern Hemisphere,,15/10/2017,0.43552
Southern Hemisphere,,15/11/2017,0.39694
Southern Hemisphere,,15/12/2017,0.36588
Southern Hemisphere,,15/01/2018,0.45697
Southern Hemisphere,,15/02/2018,0.38947
Southern Hemisphere,,15/03/2018,0.48497
Southern Hemisphere,,15/04/2018,0.52336
Southern Hemisphere,,15/05/2018,0.51891
Southern Hemisphere,,15/06/2018,0.46192
Southern Hemisphere,,15/07/2018,0.49857
Southern Hemisphere,,15/08/2018,0.51587
Southern Hemisphere,,15/09/2018,0.44557
Southern Hemisphere,,15/10/2018,0.53834
Southern Hemisphere,,15/11/2018,0.61002
Southern Hemisphere,,15/12/2018,0.62193
Southern Hemisphere,,15/01/2019,0.62143
Southern Hemisphere,,15/02/2019,0.66325
Southern Hemisphere,,15/03/2019,0.73636
Southern Hemisphere,,15/04/2019,0.69124
Southern Hemisphere,,15/05/2019,0.58485
Southern Hemisphere,,15/06/2019,0.4378
Southern Hemisphere,,15/07/2019,0.54963
Southern Hemisphere,,15/08/2019,0.53876
Southern Hemisphere,,15/09/2019,0.41336
Southern Hemisphere,,15/10/2019,0.51539
Southern Hemisphere,,15/11/2019,0.62042
Southern Hemisphere,,15/12/2019,0.65272
Southern Hemisphere,,15/01/2020,0.71158
Southern Hemisphere,,15/02/2020,0.63897
Southern Hemisphere,,15/03/2020,0.76293
Southern Hemisphere,,15/04/2020,0.63546
Southern Hemisphere,,15/05/2020,0.54436
Southern Hemisphere,,15/06/2020,0.4337
Southern Hemisphere,,15/07/2020,0.42595
Southern Hemisphere,,15/08/2020,0.50517
Southern Hemisphere,,15/09/2020,0.35364
Southern Hemisphere,,15/10/2020,0.34023
Southern Hemisphere,,15/11/2020,0.38254
Southern Hemisphere,,15/12/2020,0.34347
Southern Hemisphere,,15/01/2021,0.43528
Southern Hemisphere,,15/02/2021,0.43241
Southern Hemisphere,,15/03/2021,0.4869
Southern Hemisphere,,15/04/2021,0.50305
Southern Hemisphere,,15/05/2021,0.51186
Southern Hemisphere,,15/06/2021,0.47106
Southern Hemisphere,,15/07/2021,0.55202
Southern Hemisphere,,15/08/2021,0.52719
Southern Hemisphere,,15/09/2021,0.42191
Southern Hemisphere,,15/10/2021,0.4836
Southern Hemisphere,,15/11/2021,0.54632
Southern Hemisphere,,15/12/2021,0.47783
Southern Hemisphere,,15/01/2022,0.58733
Southern Hemisphere,,15/02/2022,0.5717
Southern Hemisphere,,15/03/2022,0.61168
Southern Hemisphere,,15/04/2022,0.56513
Southern Hemisphere,,15/05/2022,0.52425
Southern Hemisphere,,15/06/2022,0.53841
Southern Hemisphere,,15/07/2022,0.46015
Southern Hemisphere,,15/08/2022,0.47773
Southern Hemisphere,,15/09/2022,0.40354
Southern Hemisphere,,15/10/2022,0.48963
Southern Hemisphere,,15/11/2022,0.50914
Southern Hemisphere,,15/12/2022,0.60626
Southern Hemisphere,,15/01/2023,0.59377
Southern Hemisphere,,15/02/2023,0.64171
Southern Hemisphere,,15/03/2023,0.81668
Southern Hemisphere,,15/04/2023,0.81237
Southern Hemisphere,,15/05/2023,0.72838
Southern Hemisphere,,15/06/2023,0.75332
Southern Hemisphere,,15/07/2023,0.83034
Southern Hemisphere,,15/08/2023,0.8173
Southern Hemisphere,,15/09/2023,0.77218
Southern Hemisphere,,15/10/2023,0.69127
Southern Hemisphere,,15/11/2023,0.74842
Southern Hemisphere,,15/12/2023,0.77499
Southern Hemisphere,,15/01/2024,0.88714
Southern Hemisphere,,15/02/2024,0.84397
Southern Hemisphere,,15/03/2024,0.8415
Southern Hemisphere,,15/04/2024,0.84746
World,OWID_WRL,1850-01-15,-0.35138
World,OWID_WRL,1850-02-15,-0.34437
World,OWID_WRL,1850-03-15,-0.58001
World,OWID_WRL,1850-04-15,-0.34222
World,OWID_WRL,1850-05-15,-0.25093
World,OWID_WRL,1850-06-15,-0.25486
World,OWID_WRL,1850-07-15,-0.20818
World,OWID_WRL,1850-08-15,-0.31233
World,OWID_WRL,1850-09-15,-0.34318
World,OWID_WRL,1850-10-15,-0.35998
World,OWID_WRL,1850-11-15,-0.13705
World,OWID_WRL,1850-12-15,-0.22955
World,OWID_WRL,1851-01-15,-0.27433
World,OWID_WRL,1851-02-15,-0.29522
World,OWID_WRL,1851-03-15,-0.25086
World,OWID_WRL,1851-04-15,-0.42784
World,OWID_WRL,1851-05-15,-0.28696
World,OWID_WRL,1851-06-15,-0.27375
World,OWID_WRL,1851-07-15,-0.17794
World,OWID_WRL,1851-08-15,-0.239
World,OWID_WRL,1851-09-15,-0.10052
World,OWID_WRL,1851-10-15,-0.08082
World,OWID_WRL,1851-11-15,0.08083
World,OWID_WRL,1851-12-15,0.00602
World,OWID_WRL,1852-01-15,-0.31058
World,OWID_WRL,1852-02-15,-0.43518
World,OWID_WRL,1852-03-15,-0.35715
World,OWID_WRL,1852-04-15,-0.36138
World,OWID_WRL,1852-05-15,-0.2173
World,OWID_WRL,1852-06-15,-0.04449
World,OWID_WRL,1852-07-15,0.03457
World,OWID_WRL,1852-08-15,-0.22614
World,OWID_WRL,1852-09-15,-0.07795
World,OWID_WRL,1852-10-15,-0.11411
World,OWID_WRL,1852-11-15,-0.0983
World,OWID_WRL,1852-12-15,0.00734
World,OWID_WRL,1853-01-15,-0.20432
World,OWID_WRL,1853-02-15,-0.18183
World,OWID_WRL,1853-03-15,-0.0639
World,OWID_WRL,1853-04-15,-0.21128
World,OWID_WRL,1853-05-15,-0.21797
World,OWID_WRL,1853-06-15,-0.13847
World,OWID_WRL,1853-07-15,-0.0932
World,OWID_WRL,1853-08-15,-0.19805
World,OWID_WRL,1853-09-15,-0.34993
World,OWID_WRL,1853-10-15,-0.38368
World,OWID_WRL,1853-11-15,-0.18185
World,OWID_WRL,1853-12-15,-0.30726
World,OWID_WRL,1854-01-15,-0.22292
World,OWID_WRL,1854-02-15,-0.26708
World,OWID_WRL,1854-03-15,-0.22377
World,OWID_WRL,1854-04-15,-0.26744
World,OWID_WRL,1854-05-15,-0.26123
World,OWID_WRL,1854-06-15,-0.17915
World,OWID_WRL,1854-07-15,-0.33817
World,OWID_WRL,1854-08-15,-0.21838
World,OWID_WRL,1854-09-15,-0.13339
World,OWID_WRL,1854-10-15,-0.28038
World,OWID_WRL,1854-11-15,-0.34462
World,OWID_WRL,1854-12-15,-0.4846
World,OWID_WRL,1855-01-15,-0.17154
World,OWID_WRL,1855-02-15,-0.18817
World,OWID_WRL,1855-03-15,-0.19031
World,OWID_WRL,1855-04-15,-0.30872
World,OWID_WRL,1855-05-15,-0.43554
World,OWID_WRL,1855-06-15,-0.32945
World,OWID_WRL,1855-07-15,-0.31505
