"Price" "Bedrooms" "PublicRooms" "Rooms" "Bathrooms" "FloorArea" "EPC" "Tax" "DayAdded" "DateAdded" "Latitude" "Longitude" "UniCommuteTime" "HouseType" "Furnished"
300 2 1 3 1 NA "D" "B" 0 "2024-07-20" 57.00909 -1.98507 188.4886 "Flat" "Fully furnished"
497 1 1 2 1 31 "D" "D" 0 "2024-06-24" 57.01215 -2.10056 163.056 "Flat" "Fully furnished"
686 3 1 4 1 40 "B" "B" 0 "2024-07-08" 56.89319 -2.22914 326.142 "Flat" "Unfurnished"
2305 5 2 7 3 205 "B" "H" 0 "2024-07-18" 57.36936 -1.73518 392.4956 "Detached" "Part furnished"
392 1 1 2 1 68 "C" "C" 0 "2024-06-24" 57.26215 -2.10711 167.3236 "Semi-Detached" "Fully furnished"
919 1 0 1 1 45 "D" "A" 0 "2024-06-07" 57.22866 -1.87434 177.0773 "Flat" "Fully furnished"
568 2 1 3 1 NA "D" "D" 0 "2024-06-27" 57.02174 -2.19244 174.4187 "Flat" "Fully furnished"
637 1 1 2 1 NA "C" "B" 0 "2024-08-23" 57.15063 -2.32127 173.01 "Flat" "Unfurnished"
823 2 2 4 1 NA "D" "F" 0 "2024-09-13" 56.96651 -2.10743 243.0557 "Detached" "Part furnished"
576 1 1 2 2 NA "D" "A" 0 "2024-07-15" 57.02825 -2.03649 156.2605 "Detached" "Part furnished"
498 2 1 3 1 NA "E" "B" 0 "2024-08-15" 57.09323 -1.8865 199.9448 "Flat" "Fully furnished"
1293 3 1 4 2 98 "B" "F" 0 "2024-07-25" 57.25525 -1.90688 204.9215 "Detached" "Fully furnished"
844 1 1 2 1 30 "D" "D" 0 "2024-09-10" 57.09191 -1.96164 141.6703 "Flat" "Fully furnished"
822 3 1 4 2 91 "C" "D" 0 "2024-08-27" 57.04898 -2.33542 218.748 "Flat" "Fully furnished"
2376 5 2 7 1 249 "D" "G" 0 "2024-09-16" 57.28407 -2.5571 386.8252 "Detached" "Fully furnished"
679 1 1 2 1 NA "E" "B" 0 "2024-07-21" 57.23421 -1.81658 250.1262 "Flat" "Fully furnished"
1508 4 1 5 1 116 "D" "F" 0 "2024-09-25" 57.06095 -1.85737 212.9363 "Detached" "Fully furnished"
603 3 1 4 1 86 "D" "B" 0 "2024-07-25" 57.05265 -1.89238 200.9147 "Flat" "Part furnished"
1135 3 2 5 2 NA "C" "E" 0 "2024-07-31" 57.11661 -2.39641 234.9241 "Semi-Detached" "Unfurnished"
300 1 0 1 1 30 "E" "A" 0 "2024-06-08" 57.08283 -2.14217 106.0565 "Flat" "Unfurnished"
762 1 1 2 1 38 "D" "C" 0 "2024-06-08" 57.22218 -2.0113 126.8358 "Flat" "Fully furnished"
661 2 1 3 1 61 "C" "C" 0 "2024-08-26" 57.10285 -2.46017 282.7299 "Terraced" "Fully furnished"
1219 3 1 4 3 NA "B" "E" 0 "2024-06-24" 57.3046 -2.35923 279.0524 "Flat" "Fully furnished"
1195 2 1 3 1 67 "C" "D" 0 "2024-08-15" 57.18165 -2.30086 146.7217 "Flat" "Unfurnished"
628 2 1 3 1 NA "D" "A" 0 "2024-09-06" 57.08716 -2.38378 231.0206 "Flat" "Part furnished"
347 1 1 2 1 53 "C" "B" 0 "2024-09-28" 57.04025 -1.86335 227.4526 "Flat" "Unfurnished"
661 1 1 2 1 NA "E" "B" 0 "2024-09-01" 57.06255 -1.97412 154.0824 "Flat" "Fully furnished"
1258 3 1 4 1 151 "D" "F" 0 "2024-06-25" 57.04658 -1.63645 376.6867 "Flat" "Fully furnished"
884 3 1 4 1 96 "C" "B" 0 "2024-07-19" 57.14151 -2.73416 470.2308 "Detached" "Fully furnished"
1152 2 2 4 1 101 "D" "E" 0 "2024-09-16" 57.25574 -1.8412 232.9582 "Flat" "Fully furnished"
606 2 1 3 1 NA "D" "B" 0 "2024-07-20" 57.43313 -1.89258 409.5058 "Detached" "Fully furnished"
796 3 1 4 2 NA "D" "B" 0 "2024-08-23" 57.23631 -2.25683 159.1719 "Flat" "Unfurnished"
760 2 1 3 1 NA "C" "B" 0 "2024-09-07" 57.18129 -1.89746 161.0549 "Flat" "Fully furnished"
674 2 1 3 1 55 "D" "C" 0 "2024-07-09" 57.18795 -2.33318 180.6405 "Detached" "Fully furnished"
1787 5 1 6 1 NA "C" "F" 0 "2024-08-27" 56.67605 -1.54824 758.7207 "Detached" "Fully furnished"
664 2 1 3 2 68 "D" "C" 0 "2024-06-26" 56.97774 -2.23845 257.9883 "Semi-Detached" "Fully furnished"
704 2 1 3 1 NA "C" "D" 0 "2024-06-20" 57.14232 -1.78523 235.4642 "Flat" "Fully furnished"
1294 3 1 4 2 90 "B" "E" 0 "2024-08-27" 57.27845 -2.41224 287.8835 "Detached" "Fully furnished"
2626 7 1 8 4 241 "D" "H" 0 "2024-07-09" 57.4042 -2.4547 428.8894 "Detached" "Fully furnished"
1327 3 1 4 2 78 "B" "D" 0 "2024-09-28" 57.13749 -2.31854 167.9672 "Detached" "Unfurnished"
778 2 1 3 2 NA "D" "A" 0 "2024-08-10" 57.2076 -2.3208 169.2454 "Flat" "Unfurnished"
1110 3 1 4 1 NA "B" "D" 0 "2024-09-18" 57.13052 -2.43316 243.5351 "Detached" "Unfurnished"
792 2 1 3 2 NA "D" "E" 0 "2024-08-11" 57.21269 -2.34976 202.5411 "Flat" "Unfurnished"
646 3 1 4 2 NA "E" "D" 0 "2024-08-15" 57.11075 -1.69281 305.2888 "Flat" "Unfurnished"
699 3 1 4 1 68 "D" "A" 0 "2024-07-31" 57.27923 -2.10759 197.8889 "Flat" "Fully furnished"
861 1 2 3 1 43 "B" "A" 0 "2024-08-03" 57.14857 -2.33693 172.6794 "Detached" "Fully furnished"
1280 3 1 4 2 97 "D" "F" 0 "2024-09-20" 57.24404 -2.26894 179.6072 "Flat" "Unfurnished"
357 1 1 2 1 51 "E" NA 0 "2024-08-05" 57.25312 -2.18244 142.9831 "Detached" "Fully furnished"
1431 4 1 5 1 119 "B" "E" 0 "2024-09-12" 57.16806 -2.84861 547.0032 "Detached" "Part furnished"
1186 2 1 3 1 68 "A" "C" 0 "2024-09-20" 56.94647 -1.92829 294.1162 "Flat" "Unfurnished"
1505 4 1 5 1 NA "D" "F" 0 "2024-08-11" 57.24525 -2.64239 410.8573 "Detached" "Part furnished"
358 2 1 3 2 45 "C" "B" 0 "2024-08-29" 57.28062 -2.0239 200.3479 "Detached" "Fully furnished"
575 2 1 3 1 NA "C" "B" 0 "2024-09-05" 57.18065 -2.3584 199.5271 "Flat" "Unfurnished"
552 2 1 3 2 NA "C" "D" 0 "2024-06-17" 57.20366 -2.39642 222.7845 "Flat" "Fully furnished"
666 2 1 3 1 53 "C" "E" 0 "2024-09-28" 57.57004 -2.78546 756.2471 "Flat" "Fully furnished"
648 1 1 2 1 NA "C" "B" 0 "2024-10-02" 57.25864 -2.16563 175.7422 "Flat" "Fully furnished"
636 2 1 3 2 NA "C" "B" 0 "2024-08-14" 57.29103 -2.1656 188.9206 "Semi-Detached" "Fully furnished"
327 1 2 3 1 NA "C" "C" 0 "2024-08-15" 57.15929 -2.29654 151.8169 "Flat" "Fully furnished"
1348 1 2 3 2 66 "D" "G" 0 "2024-08-26" 56.97736 -2.27803 258.1561 "Flat" "Fully furnished"
632 1 2 3 1 67 "D" "B" 0 "2024-07-11" 57.02273 -1.98688 183.4752 "Detached" "Unfurnished"
654 3 1 4 1 53 "C" "A" 0 "2024-08-30" 57.18418 -2.29913 158.3879 "Flat" "Fully furnished"
590 3 1 4 3 94 "D" "D" 0 "2024-06-21" 57.00458 -2.19955 215.9762 "Detached" "Part furnished"
711 1 1 2 1 53 "D" "C" 0 "2024-09-02" 57.31421 -2.37383 304.4153 "Terraced" "Part furnished"
661 2 1 3 2 81 "E" NA 0 "2024-09-15" 57.29161 -1.98564 213.6049 "Detached" "Part furnished"
429 1 1 2 3 40 "E" "B" 0 "2024-06-10" 57.24707 -2.00384 139.8723 "Flat" "Part furnished"
1000 2 2 4 1 NA "D" "E" 0 "2024-09-15" 57.2694 -1.87282 226.0152 "Flat" "Fully furnished"
636 2 1 3 3 55 "E" "B" 0 "2024-07-08" 57.37027 -2.08043 298.9347 "Flat" "Fully furnished"
1056 1 2 3 1 66 "D" "F" 0 "2024-06-25" 57.07471 -2.3653 214.7019 "Semi-Detached" "Fully furnished"
937 3 1 4 1 87 "C" "D" 0 "2024-09-22" 57.16387 -1.68827 298.3247 "Flat" "Fully furnished"
1098 3 1 4 2 NA "D" "E" 0 "2024-09-17" 57.02187 -2.36997 242.8869 "Flat" "Unfurnished"
970 3 1 4 2 88 "D" "C" 0 "2024-08-21" 57.00508 -1.96733 210.0112 "Terraced" "Unfurnished"
367 2 1 3 1 42 "C" "B" 0 "2024-07-18" 57.12889 -2.26771 119.34 "Flat" "Unfurnished"
775 1 1 2 2 45 "C" "B" 0 "2024-07-19" 57.25523 -2.22169 148.6524 "Flat" "Fully furnished"
512 1 1 2 1 30 "C" "C" 0 "2024-08-19" 57.19101 -1.85408 189.7646 "Flat" "Unfurnished"
442 2 1 3 3 NA "E" "A" 0 "2024-08-25" 57.20289 -2.23397 125.1072 "Flat" "Fully furnished"
671 1 2 3 1 46 "B" "C" 0 "2024-08-20" 57.15676 -1.90115 141.917 "Flat" "Unfurnished"
582 2 1 3 1 47 "D" "B" 0 "2024-08-12" 57.06038 -2.16061 123.7642 "Semi-Detached" "Unfurnished"
1095 3 1 4 3 107 "E" "F" 0 "2024-09-01" 56.84587 -2.32293 427.6291 "Flat" "Part furnished"
1102 3 2 5 4 120 "E" "D" 0 "2024-10-04" 57.08536 -2.38949 236.0873 "Semi-Detached" "Fully furnished"
674 2 1 3 1 NA "B" "A" 0 "2024-09-12" 57.21871 -1.825 222.6162 "Detached" "Fully furnished"
939 4 1 5 3 110 "C" "C" 0 "2024-08-21" 57.03253 -1.88411 227.6167 "Terraced" "Unfurnished"
772 1 1 2 1 NA "B" "C" 0 "2024-08-30" 57.09499 -2.28688 156.6291 "Detached" "Fully furnished"
600 1 1 2 1 37 "D" "A" 0 "2024-06-26" 57.12043 -2.32825 181.1265 "Flat" "Part furnished"
816 2 1 3 1 71 "D" "C" 0 "2024-09-09" 57.23467 -2.22538 162.6629 "Detached" "Fully furnished"
876 2 1 3 2 84 "E" "E" 0 "2024-09-28" 57.27583 -2.10849 168.6112 "Terraced" "Part furnished"
879 1 1 2 1 NA "B" "E" 0 "2024-09-23" 56.80665 -2.4237 501.804 "Terraced" "Part furnished"
1315 4 1 5 1 97 "C" "E" 0 "2024-09-18" 57.24945 -2.26176 180.2108 "Detached" "Fully furnished"
876 3 1 4 3 NA "C" "D" 0 "2024-08-05" 57.28834 -2.19449 195.5344 "Flat" "Unfurnished"
1002 2 1 3 1 72 "C" "E" 0 "2024-08-26" 57.05826 -2.2287 165.5909 "Flat" "Unfurnished"
539 1 1 2 1 NA "D" "A" 0 "2024-07-05" 57.3015 -2.39969 290.4284 "Flat" "Part furnished"
404 1 1 2 1 63 "E" "A" 0 "2024-08-27" 57.26626 -1.96609 181.2083 "Flat" "Fully furnished"
1071 5 1 6 1 163 "D" "C" 0 "2024-09-14" 57.25917 -1.69825 332.8305 "Detached" "Fully furnished"
590 2 1 3 1 NA "E" "D" 0 "2024-07-27" 57.12373 -1.87547 178.9848 "Detached" "Fully furnished"
1254 5 1 6 2 167 "C" "F" 0 "2024-06-28" 56.99874 -2.32887 283.4325 "Flat" "Unfurnished"
919 3 1 4 2 85 "C" "C" 0 "2024-07-11" 57.0529 -1.95727 170.5491 "Detached" "Unfurnished"
665 2 1 3 1 58 "E" "B" 0 "2024-08-22" 57.03916 -1.86247 243.279 "Flat" "Unfurnished"
2699 9 1 10 4 345 "D" "H" 0 "2024-07-08" 57.49865 -1.8417 497.1612 "Detached" "Part furnished"
902 1 2 3 1 NA NA "E" 0 "2024-08-22" 57.00341 -1.92745 246.5413 "Flat" "Fully furnished"
449 1 1 2 1 39 "D" "C" 0 "2024-06-08" 57.23846 -1.84861 204.444 "Flat" "Fully furnished"
306 1 1 2 1 63 "D" "D" 0 "2024-09-19" 57.08456 -2.22661 134.7228 "Semi-Detached" "Unfurnished"
491 3 1 4 2 NA "D" "D" 0 "2024-09-04" 57.21542 -1.87496 179.1084 "Detached" "Part furnished"
569 1 1 2 1 96 "D" "D" 0 "2024-08-07" 56.99963 -2.17499 218.443 "Flat" "Unfurnished"
1040 4 1 5 4 114 "C" "C" 0 "2024-07-23" 57.06594 -1.38548 547.2153 "Terraced" "Part furnished"
1068 4 1 5 2 85 "B" "B" 0 "2024-06-28" 57.39788 -2.17992 341.0701 "Flat" "Unfurnished"
828 1 1 2 1 47 "C" "A" 0 "2024-07-17" 57.16344 -1.94276 122.5136 "Flat" "Fully furnished"
474 2 1 3 1 NA "E" "B" 0 "2024-08-13" 57.02523 -2.32778 237.717 "Detached" "Fully furnished"
790 2 1 3 1 79 "D" "C" 0 "2024-08-30" 57.20165 -1.8402 214.4171 "Detached" "Fully furnished"
736 1 1 2 2 39 "C" "B" 0 "2024-09-12" 57.22816 -2.00845 126.2317 "Flat" "Part furnished"
458 1 1 2 2 57 "D" "B" 0 "2024-06-22" 57.23848 -2.28149 171.0754 "Semi-Detached" "Fully furnished"
1062 3 1 4 1 71 "D" "C" 0 "2024-08-03" 57.28496 -2.21207 168.8859 "Semi-Detached" "Fully furnished"
540 2 1 3 1 59 "D" "B" 0 "2024-09-20" 57.0497 -2.13757 147.7553 "Flat" "Fully furnished"
2217 5 1 6 2 190 "C" "G" 0 "2024-06-18" 57.2212 -1.65054 344.3438 "Semi-Detached" "Unfurnished"
734 2 1 3 3 61 "D" "D" 0 "2024-09-22" 57.03162 -2.11154 169.5259 "Detached" "Fully furnished"
746 2 1 3 1 70 "C" "A" 0 "2024-08-11" 57.29386 -1.71613 336.5849 "Terraced" "Fully furnished"
1493 2 2 4 1 94 "B" "F" 0 "2024-06-23" 57.33066 -2.17596 242.7351 "Detached" "Fully furnished"
526 1 1 2 2 51 "C" "B" 0 "2024-06-16" 57.09744 -2.31378 159.4477 "Terraced" "Unfurnished"
598 1 0 1 1 35 "D" "C" 0 "2024-08-27" 57.11294 -1.88208 187.4459 "Flat" "Part furnished"
351 2 1 3 1 63 "E" "B" 0 "2024-08-24" 57.1915 -2.30514 171.7419 "Flat" "Unfurnished"
599 2 1 3 1 94 "E" "B" 0 "2024-07-02" 57.33623 -1.8386 309.2865 "Flat" "Fully furnished"
522 1 1 2 1 52 "E" "A" 0 "2024-07-26" 57.0348 -2.67609 456.5434 "Flat" "Part furnished"
300 1 0 1 1 31 "D" "B" 0 "2024-07-17" 57.09088 -1.94752 132.5595 "Flat" "Part furnished"
687 1 0 1 1 34 "B" "B" 0 "2024-08-10" 57.16488 -2.35513 194.4359 "Detached" "Unfurnished"
796 1 2 3 1 85 "D" "C" 0 "2024-07-14" 57.27443 -1.85967 253.7867 "Semi-Detached" "Part furnished"
1358 4 1 5 1 NA "D" "F" 0 "2024-06-14" 57.0805 -2.5017 309.9462 "Detached" "Fully furnished"
486 1 1 2 2 NA "C" "A" 0 "2024-09-07" 57.04284 -4.18851 1553.3486 "Flat" "Unfurnished"
565 2 1 3 1 87 "C" "D" 0 "2024-09-30" 57.42896 -2.54249 484.8153 "Flat" "Unfurnished"
1236 5 1 6 2 183 "D" "F" 0 "2024-06-11" 57.29701 -2.42777 309.3205 "Detached" "Fully furnished"
617 1 1 2 2 40 "D" "C" 0 "2024-09-27" 57.25631 -2.17894 149.559 "Flat" "Unfurnished"
791 3 1 4 2 NA "D" "C" 0 "2024-07-27" 57.11367 -1.91652 153.4477 "Flat" "Fully furnished"
1136 3 1 4 2 100 "C" "E" 0 "2024-09-26" 57.17663 -1.8681 182.775 "Flat" "Part furnished"
1893 5 1 6 2 177 "B" "F" 0 "2024-07-06" 57.07672 -1.7309 296.0496 "Flat" "Unfurnished"
975 2 1 3 1 96 "D" "D" 0 "2024-06-21" 57.04561 -1.85868 223.2548 "Flat" "Fully furnished"
2070 6 1 7 4 NA "D" "G" 0 "2024-08-14" 57.31651 -1.73142 347.0242 "Detached" "Fully furnished"
678 2 1 3 1 54 "E" "C" 0 "2024-07-16" 57.45683 -1.80206 450.0198 "Flat" "Part furnished"
1369 4 1 5 1 NA "C" "E" 0 "2024-08-19" 57.42345 -2.63685 566.6855 "Detached" "Unfurnished"
300 2 1 3 1 32 "D" "A" 0 "2024-06-14" 57.21138 -2.02905 108.9432 "Flat" "Part furnished"
1110 4 1 5 1 118 "D" "E" 0 "2024-07-06" 57.15965 -1.80878 208.4508 "Detached" "Unfurnished"
594 2 1 3 1 70 "D" "C" 0 "2024-07-02" 57.08991 -1.9223 151.8359 "Flat" "Unfurnished"
554 1 1 2 1 35 "E" "A" 0 "2024-07-08" 56.99626 -2.31808 264.7818 "Terraced" "Fully furnished"
548 2 1 3 2 67 "D" "C" 0 "2024-08-05" 57.04261 -2.10837 142.5139 "Flat" "Unfurnished"
807 2 1 3 1 NA "D" NA 0 "2024-07-04" 57.02304 -2.29384 214.5801 "Flat" "Fully furnished"
836 1 2 3 1 NA "C" "D" 0 "2024-06-28" 57.41841 -2.02127 365.106 "Flat" "Fully furnished"
662 1 1 2 1 NA "E" "B" 0 "2024-06-07" 57.06207 -1.9959 130.4629 "Flat" "Part furnished"
770 3 1 4 2 89 "D" "B" 0 "2024-07-10" 56.97115 -2.05507 242.2286 "Flat" "Fully furnished"
877 2 1 3 1 NA "D" "F" 0 "2024-08-28" 57.60628 -2.26432 609.3441 "Detached" "Part furnished"
628 1 0 1 1 30 "D" "C" 0 "2024-06-20" 56.96754 -1.93342 255.4511 "Semi-Detached" "Part furnished"
983 2 1 3 1 41 "C" "C" 0 "2024-09-27" 57.05379 -2.18961 140.4302 "Detached" "Unfurnished"
877 2 1 3 1 51 "B" "A" 0 "2024-08-07" 57.16964 -1.80953 201.1245 "Flat" "Fully furnished"
776 3 1 4 1 88 "D" "C" 0 "2024-06-06" 57.00279 -2.26379 227.6546 "Flat" "Unfurnished"
943 4 1 5 1 88 "C" "D" 0 "2024-09-25" 57.32882 -2.66461 483.2953 "Semi-Detached" "Unfurnished"
784 4 1 5 2 101 "C" "C" 0 "2024-08-24" 57.31207 -2.0188 222.2278 "Detached" "Part furnished"
525 2 1 3 2 80 "D" "D" 0 "2024-07-06" 57.34184 -2.22295 269.0653 "Detached" "Fully furnished"
942 1 1 2 1 44 "C" "D" 0 "2024-09-04" 57.30919 -2.21836 234.5588 "Flat" "Fully furnished"
966 3 1 4 2 85 "E" "E" 0 "2024-09-29" 56.96825 -1.8433 295.9596 "Semi-Detached" "Unfurnished"
1029 2 1 3 2 41 NA "D" 0 "2024-07-10" 56.97156 -2.59048 429.7402 "Flat" "Unfurnished"
807 2 1 3 1 57 "E" "C" 0 "2024-08-02" 57.22836 -2.22667 154.9753 "Flat" "Unfurnished"
871 4 1 5 1 103 "D" "D" 0 "2024-09-15" 57.23511 -2.41095 253.6654 "Flat" "Fully furnished"
872 2 1 3 1 96 "C" "D" 0 "2024-06-20" 57.35671 -2.03475 287.7165 "Detached" "Unfurnished"
617 1 1 2 1 40 "C" "C" 0 "2024-08-28" 57.03903 -2.2824 207.3467 "Flat" "Fully furnished"
654 2 1 3 1 106 "D" "D" 0 "2024-08-15" 57.33794 -2.11922 241.74 "Flat" "Part furnished"
612 1 1 2 1 NA "D" "B" 0 "2024-07-19" 57.14885 -2.35805 184.5194 "Detached" "Part furnished"
700 1 1 2 1 61 "C" "B" 0 "2024-09-22" 57.09153 -1.81432 223.0098 "Detached" "Fully furnished"
995 3 1 4 1 112 "C" "C" 0 "2024-06-19" 57.29693 -2.28807 257.5863 "Flat" "Fully furnished"
648 1 1 2 1 41 "B" "B" 0 "2024-06-12" 57.13476 -2.28608 146.9385 "Flat" "Part furnished"
302 1 1 2 1 45 "D" "C" 0 "2024-07-13" 56.90434 -2.16418 314.2753 "Flat" "Unfurnished"
300 1 1 2 1 36 "D" "C" 0 "2024-07-31" 57.06346 -2.17689 148.7906 "Flat" "Fully furnished"
2215 5 1 6 3 194 "D" "H" 0 "2024-09-13" 57.44547 -2.24642 429.0245 "Terraced" "Fully furnished"
1926 5 1 6 1 199 "B" "G" 0 "2024-08-12" 57.41115 -2.29222 372.1364 "Terraced" "Part furnished"
987 4 1 5 1 117 "E" "D" 0 "2024-07-09" 57.23182 -1.84341 223.2815 "Detached" "Fully furnished"
940 2 1 3 2 NA "C" "E" 0 "2024-08-05" 57.4151 -2.40263 420.6592 "Flat" "Unfurnished"
546 1 1 2 2 46 "D" "A" 0 "2024-08-20" 57.07486 -2.35505 216.6667 "Flat" "Fully furnished"
1307 2 2 4 2 90 "A" "E" 0 "2024-06-12" 57.20345 -2.32946 190.2295 "Terraced" "Unfurnished"
905 2 1 3 2 77 "C" "B" 0 "2024-09-21" 57.28229 -2.15882 174.4243 "Flat" "Part furnished"
1850 6 1 7 2 165 "B" "E" 0 "2024-08-15" 57.28729 -1.82904 273.6733 "Detached" "Part furnished"
1136 4 1 5 2 96 "C" "D" 0 "2024-07-20" 57.03436 -1.95595 187.3777 "Detached" "Fully furnished"
386 1 1 2 2 39 "E" "B" 0 "2024-10-01" 57.38966 -2.41582 397.9375 "Flat" "Unfurnished"
923 1 2 3 1 62 "D" "B" 0 "2024-08-18" 57.1727 -2.29616 155.3199 "Detached" "Unfurnished"
1037 3 1 4 1 73 "E" "C" 0 "2024-09-29" 57.03057 -1.96535 195.0036 "Flat" "Fully furnished"
581 1 1 2 2 40 "E" "D" 0 "2024-08-05" 57.2748 -2.05028 163.499 "Flat" "Fully furnished"
1051 4 1 5 3 NA "E" "D" 0 "2024-07-31" 57.04525 -2.42567 270.3033 "Detached" "Fully furnished"
1182 4 1 5 2 95 "D" "C" 0 "2024-08-26" 57.08163 -2.31658 182.2775 "Terraced" "Fully furnished"
337 1 1 2 1 NA "D" "B" 0 "2024-09-07" 57.10651 -1.98188 110.6342 "Flat" "Part furnished"
653 1 1 2 1 67 "C" "E" 0 "2024-06-16" 57.05347 -2.25727 183.2842 "Terraced" "Unfurnished"
839 1 2 3 4 75 "D" "D" 0 "2024-08-30" 57.01529 -2.16385 176.7362 "Flat" "Fully furnished"
590 1 1 2 1 46 "D" "C" 0 "2024-08-22" 57.00959 -2.25496 231.8129 "Semi-Detached" "Unfurnished"
1837 5 1 6 1 NA "A" "F" 0 "2024-09-01" 56.97718 -2.57549 425.1921 "Detached" "Unfurnished"
708 2 2 4 1 NA "C" "D" 0 "2024-09-03" 56.96434 -1.9874 270.7158 "Flat" "Fully furnished"
737 2 1 3 1 NA "D" "C" 0 "2024-08-27" 57.23464 -2.23205 154.3374 "Detached" "Fully furnished"
770 1 1 2 1 47 "C" "C" 0 "2024-09-17" 57.03296 -1.90169 212.659 "Flat" "Fully furnished"
823 1 1 2 1 39 "D" "B" 0 "2024-06-26" 57.09612 -2.24527 116.9459 "Flat" "Part furnished"
2028 6 2 8 3 NA "D" "G" 0 "2024-06-28" 57.32526 -2.52157 390.7426 "Detached" "Fully furnished"
345 1 0 1 1 63 "D" "D" 0 "2024-09-05" 57.28203 -2.44648 299.8147 "Semi-Detached" "Fully furnished"
389 1 1 2 1 35 "D" "B" 0 "2024-08-18" 57.04531 -1.91563 202.1018 "Flat" "Part furnished"
610 1 1 2 2 58 "B" "C" 0 "2024-09-11" 57.24712 -2.3523 213.5481 "Detached" "Unfurnished"
1164 1 2 3 1 82 "C" "D" 0 "2024-09-03" 57.01176 -1.97535 211.1432 "Detached" "Fully furnished"
706 3 2 5 1 121 "C" "D" 0 "2024-08-15" 57.30004 -2.21671 256.2984 "Flat" "Fully furnished"
762 2 1 3 3 47 "C" "C" 0 "2024-07-25" 57.08223 -2.34911 192.61 "Flat" "Unfurnished"
1243 4 1 5 1 99 "C" "E" 0 "2024-06-14" 57.34954 -1.97802 268.3374 "Flat" "Unfurnished"
348 2 1 3 2 64 "D" "B" 0 "2024-08-12" 57.3356 -2.14375 250.9317 "Flat" "Fully furnished"
912 2 1 3 1 30 "A" "D" 0 "2024-08-26" 57.10235 -1.96346 120.9247 "Semi-Detached" "Fully furnished"
760 2 1 3 1 82 "B" "C" 0 "2024-08-04" 57.21705 -2.29421 169.6165 "Terraced" "Part furnished"
2034 3 2 5 1 NA "B" "H" 0 "2024-08-21" 56.96846 -1.77594 344.4085 "Flat" "Part furnished"
708 2 1 3 1 65 "D" "C" 0 "2024-08-11" 57.26167 -2.11466 159.7166 "Flat" "Fully furnished"
648 1 1 2 1 47 "D" "A" 0 "2024-09-18" 57.02242 -2.05074 179.0996 "Flat" "Unfurnished"
812 2 1 3 1 80 "E" "B" 0 "2024-07-25" 57.44054 -1.77587 471.2059 "Flat" "Fully furnished"
874 3 1 4 2 89 "C" "C" 0 "2024-08-26" 57.21692 -1.84329 221.6973 "Flat" "Fully furnished"
561 1 1 2 1 37 "D" "C" 0 "2024-10-02" 57.23765 -2.1557 122.621 "Flat" "Fully furnished"
731 2 1 3 1 NA "D" "C" 0 "2024-08-25" 57.17741 -2.24363 122.505 "Flat" "Fully furnished"
1060 2 1 3 2 61 "D" "E" 0 "2024-09-07" 56.95802 -2.21105 261.6742 "Flat" "Unfurnished"
471 2 1 3 2 NA "D" "B" 0 "2024-07-25" 57.24964 -2.37341 215.3674 "Flat" "Part furnished"
454 1 2 3 3 40 "C" "C" 0 "2024-09-27" 57.15437 -2.28985 143.3818 "Flat" "Part furnished"
806 2 1 3 1 53 "B" "D" 0 "2024-08-10" 57.17611 -1.68879 297.9614 "Flat" "Unfurnished"
419 1 1 2 1 59 "D" "A" 0 "2024-09-29" 56.8327 -2.45083 483.3262 "Flat" "Fully furnished"
1243 3 1 4 1 118 "B" "E" 0 "2024-06-11" 57.30513 -2.41835 319.0547 "Terraced" "Fully furnished"
738 1 1 2 1 49 "D" "A" 0 "2024-07-15" 57.13552 -1.88973 162.1629 "Flat" "Part furnished"
703 1 1 2 1 80 "D" "D" 0 "2024-06-22" 57.15563 -2.40526 231.5917 "Semi-Detached" "Part furnished"
822 1 1 2 2 NA "E" "B" 0 "2024-07-28" 57.14941 -1.93514 124.0214 "Detached" "Fully furnished"
356 1 0 1 1 NA "D" "B" 0 "2024-08-26" 57.19559 -2.25868 138.2488 "Flat" "Fully furnished"
735 2 1 3 1 44 "C" "D" 0 "2024-07-11" 57.21425 -2.21908 131.6217 "Detached" "Fully furnished"
337 1 1 2 1 33 "C" "B" 0 "2024-09-30" 57.13334 -1.90473 146.0366 "Detached" "Unfurnished"
1129 2 2 4 1 NA "C" "D" 0 "2024-08-10" 56.86357 -2.16735 375.7403 "Flat" "Fully furnished"
822 2 1 3 1 NA "D" "D" 0 "2024-08-12" 57.18278 -1.86411 182.1085 "Flat" "Unfurnished"
1254 4 1 5 2 NA "C" "C" 0 "2024-09-12" 57.35156 -1.92958 274.1465 "Flat" "Fully furnished"
1239 3 1 4 1 142 "C" "F" 0 "2024-07-26" 57.32027 -1.85239 279.7469 "Detached" "Part furnished"
692 1 1 2 1 37 "D" "D" 0 "2024-07-19" 57.2542 -2.0349 143.6154 "Flat" "Fully furnished"
1502 3 1 4 1 79 "D" "G" 0 "2024-08-05" 57.2889 -1.93512 213.7801 "Flat" "Fully furnished"
709 3 1 4 2 NA "C" "C" 0 "2024-07-18" 57.24107 -1.94956 156.306 "Flat" "Fully furnished"
566 2 1 3 2 86 "E" "B" 0 "2024-08-13" 57.01576 -2.0423 210.469 "Flat" "Unfurnished"
1365 3 1 4 2 93 "C" "F" 0 "2024-08-19" 57.21033 -1.89884 177.3603 "Detached" "Unfurnished"
848 2 1 3 1 81 "C" "B" 0 "2024-07-14" 57.03061 -2.27911 197.9859 "Detached" "Fully furnished"
